********************For 0th molecule****************
Z: 17.0 | positon: (0.03,-0.89,-0.48) | Expt.Chrg: -0.369 | Predicted: -0.151 | Diff: -0.218
Z: 6.0 | positon: (-1.45,0.31,0.14) | Expt.Chrg: -0.354 | Predicted: -0.020 | Diff: -0.334
Z: 16.0 | positon: (0.05,-0.58,-0.16) | Expt.Chrg: 0.807 | Predicted: -0.035 | Diff: 0.842
Z: 16.0 | positon: (-2.80,-0.52,-0.09) | Expt.Chrg: 1.616 | Predicted: -0.027 | Diff: 1.643
Z: 7.0 | positon: (-3.40,-1.61,-0.79) | Expt.Chrg: -0.540 | Predicted: -0.057 | Diff: -0.483
Z: 8.0 | positon: (-3.83,0.85,-0.04) | Expt.Chrg: -0.671 | Predicted: -0.077 | Diff: -0.594
Z: 8.0 | positon: (-2.81,-0.42,1.33) | Expt.Chrg: -0.743 | Predicted: -0.077 | Diff: -0.667
Z: 1.0 | positon: (5.27,-0.17,1.11) | Expt.Chrg: 0.152 | Predicted: 0.101 | Diff: 0.051
Z: 1.0 | positon: (4.68,-1.12,-0.15) | Expt.Chrg: 0.155 | Predicted: 0.101 | Diff: 0.054
Z: 1.0 | positon: (4.90,0.81,-0.36) | Expt.Chrg: 0.184 | Predicted: 0.101 | Diff: 0.083
Z: 1.0 | positon: (3.05,1.24,-1.33) | Expt.Chrg: 0.097 | Predicted: 0.101 | Diff: -0.004
Z: 1.0 | positon: (-3.60,-2.30,0.48) | Expt.Chrg: 0.362 | Predicted: 0.101 | Diff: 0.261
Z: 1.0 | positon: (-3.98,-1.23,-0.76) | Expt.Chrg: 0.064 | Predicted: 0.101 | Diff: -0.037
******************************************************
********************For 135th molecule****************
Z: 6.0 | positon: (5.51,-0.18,-0.23) | Expt.Chrg: -0.487 | Predicted: -0.023 | Diff: -0.464
Z: 6.0 | positon: (2.77,-0.11,0.44) | Expt.Chrg: 0.174 | Predicted: -0.022 | Diff: 0.196
Z: 8.0 | positon: (3.25,-1.39,1.01) | Expt.Chrg: -0.458 | Predicted: -0.077 | Diff: -0.381
Z: 7.0 | positon: (2.41,0.15,-0.42) | Expt.Chrg: -0.217 | Predicted: -0.058 | Diff: -0.159
Z: 6.0 | positon: (1.18,0.79,0.15) | Expt.Chrg: -0.100 | Predicted: -0.021 | Diff: -0.079
Z: 7.0 | positon: (0.78,1.49,-0.82) | Expt.Chrg: -0.063 | Predicted: -0.057 | Diff: -0.006
Z: 7.0 | positon: (-0.35,1.80,-0.68) | Expt.Chrg: -0.136 | Predicted: -0.057 | Diff: -0.079
Z: 6.0 | positon: (-1.30,0.41,-0.56) | Expt.Chrg: -0.104 | Predicted: -0.020 | Diff: -0.084
Z: 16.0 | positon: (0.28,-1.13,0.67) | Expt.Chrg: 0.209 | Predicted: -0.033 | Diff: 0.242
Z: 16.0 | positon: (-3.75,-0.11,-0.33) | Expt.Chrg: 2.005 | Predicted: -0.026 | Diff: 2.031
Z: 7.0 | positon: (-3.79,-1.81,-0.93) | Expt.Chrg: -0.501 | Predicted: -0.057 | Diff: -0.444
Z: 8.0 | positon: (-3.84,0.79,-0.50) | Expt.Chrg: -0.556 | Predicted: -0.077 | Diff: -0.480
Z: 8.0 | positon: (-3.24,-0.30,1.28) | Expt.Chrg: -0.611 | Predicted: -0.077 | Diff: -0.534
Z: 1.0 | positon: (5.17,-0.04,1.51) | Expt.Chrg: 0.037 | Predicted: 0.101 | Diff: -0.064
Z: 1.0 | positon: (5.03,-1.42,-0.13) | Expt.Chrg: 0.188 | Predicted: 0.101 | Diff: 0.087
Z: 1.0 | positon: (5.26,1.13,-0.70) | Expt.Chrg: 0.139 | Predicted: 0.101 | Diff: 0.038
Z: 1.0 | positon: (3.40,1.21,-0.68) | Expt.Chrg: 0.160 | Predicted: 0.101 | Diff: 0.059
Z: 1.0 | positon: (-3.71,-2.18,0.18) | Expt.Chrg: 0.364 | Predicted: 0.101 | Diff: 0.263
Z: 1.0 | positon: (-3.92,-1.09,-1.06) | Expt.Chrg: -0.043 | Predicted: 0.101 | Diff: -0.143
******************************************************
********************For 136th molecule****************
Z: 6.0 | positon: (4.51,-0.53,-0.08) | Expt.Chrg: -0.310 | Predicted: -0.023 | Diff: -0.287
Z: 6.0 | positon: (3.49,-0.59,0.51) | Expt.Chrg: 0.258 | Predicted: -0.023 | Diff: 0.281
Z: 8.0 | positon: (2.57,-1.77,1.12) | Expt.Chrg: -0.558 | Predicted: -0.076 | Diff: -0.482
Z: 7.0 | positon: (2.48,1.01,0.04) | Expt.Chrg: -0.335 | Predicted: -0.056 | Diff: -0.278
Z: 6.0 | positon: (0.83,0.29,0.11) | Expt.Chrg: -0.235 | Predicted: -0.020 | Diff: -0.215
Z: 7.0 | positon: (0.16,1.44,-0.97) | Expt.Chrg: 0.086 | Predicted: -0.057 | Diff: 0.143
Z: 7.0 | positon: (-0.60,1.29,-1.09) | Expt.Chrg: -0.018 | Predicted: -0.057 | Diff: 0.039
Z: 6.0 | positon: (-1.59,0.12,-0.45) | Expt.Chrg: -0.553 | Predicted: -0.020 | Diff: -0.533
Z: 16.0 | positon: (0.01,-1.24,0.44) | Expt.Chrg: 0.430 | Predicted: -0.034 | Diff: 0.463
Z: 16.0 | positon: (-3.32,0.12,0.15) | Expt.Chrg: 2.213 | Predicted: -0.028 | Diff: 2.241
Z: 7.0 | positon: (-3.60,-1.58,-1.07) | Expt.Chrg: -0.820 | Predicted: -0.057 | Diff: -0.763
Z: 8.0 | positon: (-3.65,0.40,0.08) | Expt.Chrg: -0.623 | Predicted: -0.077 | Diff: -0.546
Z: 8.0 | positon: (-3.32,-0.48,1.24) | Expt.Chrg: -0.719 | Predicted: -0.077 | Diff: -0.642
Z: 1.0 | positon: (4.81,-0.31,1.17) | Expt.Chrg: 0.296 | Predicted: 0.101 | Diff: 0.195
Z: 1.0 | positon: (5.15,-0.90,-0.60) | Expt.Chrg: 0.155 | Predicted: 0.101 | Diff: 0.055
Z: 1.0 | positon: (4.92,0.33,-0.63) | Expt.Chrg: 0.155 | Predicted: 0.101 | Diff: 0.054
Z: 1.0 | positon: (2.82,0.92,-0.76) | Expt.Chrg: 0.148 | Predicted: 0.101 | Diff: 0.047
Z: 1.0 | positon: (-3.55,-2.22,-0.05) | Expt.Chrg: 0.321 | Predicted: 0.101 | Diff: 0.220
Z: 1.0 | positon: (-4.02,-1.13,-1.52) | Expt.Chrg: 0.108 | Predicted: 0.101 | Diff: 0.008
******************************************************
********************For 137th molecule****************
Z: 6.0 | positon: (-1.61,-0.06,0.34) | Expt.Chrg: -0.149 | Predicted: -0.094 | Diff: -0.055
Z: 6.0 | positon: (-0.67,-1.75,0.28) | Expt.Chrg: -0.140 | Predicted: -0.094 | Diff: -0.046
Z: 7.0 | positon: (0.88,-1.17,0.23) | Expt.Chrg: -0.331 | Predicted: -0.113 | Diff: -0.218
Z: 6.0 | positon: (1.01,0.09,-0.47) | Expt.Chrg: -0.024 | Predicted: -0.095 | Diff: 0.071
Z: 6.0 | positon: (0.59,1.27,0.23) | Expt.Chrg: -0.352 | Predicted: -0.094 | Diff: -0.258
Z: 7.0 | positon: (-0.48,0.48,-0.47) | Expt.Chrg: -0.199 | Predicted: -0.114 | Diff: -0.085
Z: 1.0 | positon: (-2.72,-0.56,0.39) | Expt.Chrg: 0.180 | Predicted: 0.060 | Diff: 0.120
Z: 1.0 | positon: (-1.16,-0.16,1.23) | Expt.Chrg: 0.113 | Predicted: 0.060 | Diff: 0.053
Z: 1.0 | positon: (-1.08,-2.53,0.30) | Expt.Chrg: 0.091 | Predicted: 0.060 | Diff: 0.030
Z: 1.0 | positon: (-0.71,-1.89,-1.44) | Expt.Chrg: 0.039 | Predicted: 0.060 | Diff: -0.021
Z: 1.0 | positon: (0.83,-1.33,1.06) | Expt.Chrg: 0.193 | Predicted: 0.060 | Diff: 0.133
Z: 1.0 | positon: (2.75,0.03,-0.09) | Expt.Chrg: -0.080 | Predicted: 0.060 | Diff: -0.140
Z: 1.0 | positon: (1.25,0.20,-1.53) | Expt.Chrg: 0.169 | Predicted: 0.060 | Diff: 0.108
Z: 1.0 | positon: (1.38,1.49,0.79) | Expt.Chrg: 0.175 | Predicted: 0.060 | Diff: 0.115
Z: 1.0 | positon: (1.08,2.46,-0.15) | Expt.Chrg: 0.115 | Predicted: 0.060 | Diff: 0.054
Z: 1.0 | positon: (-1.28,2.19,0.28) | Expt.Chrg: 0.199 | Predicted: 0.060 | Diff: 0.139
******************************************************
********************For 138th molecule****************
Z: 6.0 | positon: (-1.80,-0.66,0.12) | Expt.Chrg: -0.033 | Predicted: -0.094 | Diff: 0.061
Z: 6.0 | positon: (-0.72,-1.31,-0.46) | Expt.Chrg: -0.145 | Predicted: -0.094 | Diff: -0.051
Z: 7.0 | positon: (1.04,-1.69,-0.10) | Expt.Chrg: -0.329 | Predicted: -0.113 | Diff: -0.216
Z: 6.0 | positon: (1.55,0.10,0.15) | Expt.Chrg: -0.183 | Predicted: -0.094 | Diff: -0.089
Z: 6.0 | positon: (0.55,1.60,0.41) | Expt.Chrg: -0.116 | Predicted: -0.094 | Diff: -0.022
Z: 7.0 | positon: (-0.67,0.79,-0.47) | Expt.Chrg: -0.388 | Predicted: -0.113 | Diff: -0.275
Z: 1.0 | positon: (-2.18,-0.01,0.03) | Expt.Chrg: 0.106 | Predicted: 0.060 | Diff: 0.046
Z: 1.0 | positon: (-1.29,-0.22,1.30) | Expt.Chrg: 0.177 | Predicted: 0.060 | Diff: 0.117
Z: 1.0 | positon: (-1.35,-1.92,0.22) | Expt.Chrg: 0.181 | Predicted: 0.060 | Diff: 0.120
Z: 1.0 | positon: (-0.79,-1.57,-1.25) | Expt.Chrg: 0.088 | Predicted: 0.060 | Diff: 0.027
Z: 1.0 | positon: (1.02,-1.59,1.29) | Expt.Chrg: 0.207 | Predicted: 0.060 | Diff: 0.147
Z: 1.0 | positon: (2.25,-0.07,0.53) | Expt.Chrg: 0.034 | Predicted: 0.060 | Diff: -0.026
Z: 1.0 | positon: (1.48,-0.13,-1.20) | Expt.Chrg: 0.174 | Predicted: 0.060 | Diff: 0.114
Z: 1.0 | positon: (0.65,1.05,1.44) | Expt.Chrg: 0.171 | Predicted: 0.060 | Diff: 0.111
Z: 1.0 | positon: (1.24,1.90,-0.01) | Expt.Chrg: 0.073 | Predicted: 0.060 | Diff: 0.013
Z: 1.0 | positon: (-1.02,2.59,-0.17) | Expt.Chrg: -0.016 | Predicted: 0.060 | Diff: -0.076
******************************************************
********************For 139th molecule****************
Z: 6.0 | positon: (-1.34,0.10,0.03) | Expt.Chrg: -0.071 | Predicted: -0.094 | Diff: 0.023
Z: 6.0 | positon: (-0.74,-1.53,-0.68) | Expt.Chrg: -0.141 | Predicted: -0.094 | Diff: -0.047
Z: 7.0 | positon: (0.75,-1.58,0.63) | Expt.Chrg: -0.062 | Predicted: -0.113 | Diff: 0.050
Z: 6.0 | positon: (1.33,-0.25,0.42) | Expt.Chrg: -0.304 | Predicted: -0.094 | Diff: -0.210
Z: 6.0 | positon: (0.43,1.54,0.14) | Expt.Chrg: 0.080 | Predicted: -0.094 | Diff: 0.174
Z: 7.0 | positon: (-0.56,1.21,0.20) | Expt.Chrg: -0.473 | Predicted: -0.113 | Diff: -0.360
Z: 1.0 | positon: (-2.56,0.14,0.00) | Expt.Chrg: 0.158 | Predicted: 0.060 | Diff: 0.098
Z: 1.0 | positon: (-1.43,-0.16,1.30) | Expt.Chrg: 0.086 | Predicted: 0.060 | Diff: 0.026
Z: 1.0 | positon: (-1.08,-2.43,1.14) | Expt.Chrg: -0.084 | Predicted: 0.060 | Diff: -0.144
Z: 1.0 | positon: (-0.89,-1.57,-0.79) | Expt.Chrg: -0.202 | Predicted: 0.061 | Diff: -0.263
Z: 1.0 | positon: (0.43,-1.67,1.85) | Expt.Chrg: 0.243 | Predicted: 0.060 | Diff: 0.183
Z: 1.0 | positon: (2.26,0.64,0.23) | Expt.Chrg: 0.257 | Predicted: 0.060 | Diff: 0.197
Z: 1.0 | positon: (1.04,-0.04,-1.21) | Expt.Chrg: 0.084 | Predicted: 0.060 | Diff: 0.024
Z: 1.0 | positon: (0.83,1.68,0.92) | Expt.Chrg: 0.042 | Predicted: 0.060 | Diff: -0.018
Z: 1.0 | positon: (1.36,2.16,-0.33) | Expt.Chrg: 0.060 | Predicted: 0.060 | Diff: -0.000
Z: 1.0 | positon: (-1.50,1.47,0.27) | Expt.Chrg: 0.326 | Predicted: 0.060 | Diff: 0.266
******************************************************
********************For 140th molecule****************
Z: 6.0 | positon: (-1.41,-0.08,0.62) | Expt.Chrg: -0.195 | Predicted: -0.094 | Diff: -0.101
Z: 6.0 | positon: (-0.42,-1.59,0.07) | Expt.Chrg: 0.075 | Predicted: -0.094 | Diff: 0.169
Z: 7.0 | positon: (1.16,-1.36,0.34) | Expt.Chrg: -0.431 | Predicted: -0.113 | Diff: -0.318
Z: 6.0 | positon: (1.80,0.26,0.09) | Expt.Chrg: -0.149 | Predicted: -0.094 | Diff: -0.055
Z: 6.0 | positon: (0.84,0.85,0.44) | Expt.Chrg: -0.213 | Predicted: -0.094 | Diff: -0.119
Z: 7.0 | positon: (-0.18,1.15,-0.38) | Expt.Chrg: -0.365 | Predicted: -0.113 | Diff: -0.252
Z: 1.0 | positon: (-2.57,0.19,-0.25) | Expt.Chrg: 0.127 | Predicted: 0.060 | Diff: 0.067
Z: 1.0 | positon: (-1.53,0.34,1.42) | Expt.Chrg: 0.071 | Predicted: 0.060 | Diff: 0.010
Z: 1.0 | positon: (-0.69,-2.04,0.52) | Expt.Chrg: -0.025 | Predicted: 0.060 | Diff: -0.086
Z: 1.0 | positon: (-1.00,-1.17,-1.91) | Expt.Chrg: 0.034 | Predicted: 0.060 | Diff: -0.026
Z: 1.0 | positon: (0.60,-1.00,1.36) | Expt.Chrg: 0.194 | Predicted: 0.060 | Diff: 0.134
Z: 1.0 | positon: (2.67,-0.00,-0.02) | Expt.Chrg: 0.151 | Predicted: 0.060 | Diff: 0.091
Z: 1.0 | positon: (1.20,0.13,-0.76) | Expt.Chrg: 0.172 | Predicted: 0.060 | Diff: 0.112
Z: 1.0 | positon: (0.93,1.87,1.16) | Expt.Chrg: 0.126 | Predicted: 0.060 | Diff: 0.066
Z: 1.0 | positon: (1.19,1.76,-0.37) | Expt.Chrg: 0.247 | Predicted: 0.060 | Diff: 0.187
Z: 1.0 | positon: (-1.24,2.37,0.26) | Expt.Chrg: 0.181 | Predicted: 0.060 | Diff: 0.121
******************************************************
********************For 141th molecule****************
Z: 8.0 | positon: (-2.68,0.09,-0.38) | Expt.Chrg: -0.411 | Predicted: -0.052 | Diff: -0.359
Z: 6.0 | positon: (-0.98,-0.08,0.47) | Expt.Chrg: 0.144 | Predicted: -0.069 | Diff: 0.213
Z: 6.0 | positon: (-0.62,-1.85,-0.20) | Expt.Chrg: -0.147 | Predicted: -0.068 | Diff: -0.079
Z: 6.0 | positon: (0.79,-1.42,-0.35) | Expt.Chrg: 0.022 | Predicted: -0.068 | Diff: 0.090
Z: 7.0 | positon: (1.26,-0.17,-0.65) | Expt.Chrg: -0.291 | Predicted: -0.066 | Diff: -0.225
Z: 6.0 | positon: (0.91,0.95,0.14) | Expt.Chrg: -0.183 | Predicted: -0.068 | Diff: -0.116
Z: 16.0 | positon: (1.67,2.43,-0.28) | Expt.Chrg: 0.338 | Predicted: 0.094 | Diff: 0.244
Z: 7.0 | positon: (-0.29,1.29,-0.37) | Expt.Chrg: -0.138 | Predicted: -0.066 | Diff: -0.072
Z: 1.0 | positon: (-2.71,-0.85,1.09) | Expt.Chrg: 0.227 | Predicted: 0.090 | Diff: 0.136
Z: 1.0 | positon: (-0.94,-2.60,0.50) | Expt.Chrg: 0.130 | Predicted: 0.090 | Diff: 0.039
Z: 1.0 | positon: (1.11,-2.83,0.21) | Expt.Chrg: 0.204 | Predicted: 0.090 | Diff: 0.113
Z: 1.0 | positon: (2.10,3.18,1.53) | Expt.Chrg: 0.107 | Predicted: 0.091 | Diff: 0.016
******************************************************
********************For 142th molecule****************
Z: 8.0 | positon: (-2.46,-0.63,-0.28) | Expt.Chrg: -0.226 | Predicted: -0.053 | Diff: -0.173
Z: 6.0 | positon: (-1.42,-0.27,-0.44) | Expt.Chrg: 0.219 | Predicted: -0.068 | Diff: 0.287
Z: 6.0 | positon: (-0.92,-1.68,0.01) | Expt.Chrg: -0.057 | Predicted: -0.068 | Diff: 0.011
Z: 6.0 | positon: (1.23,-1.13,-0.52) | Expt.Chrg: -0.037 | Predicted: -0.068 | Diff: 0.031
Z: 7.0 | positon: (2.07,-0.18,0.12) | Expt.Chrg: -0.430 | Predicted: -0.064 | Diff: -0.365
Z: 6.0 | positon: (0.69,1.14,-0.15) | Expt.Chrg: -0.036 | Predicted: -0.067 | Diff: 0.032
Z: 16.0 | positon: (2.11,1.78,0.56) | Expt.Chrg: 0.707 | Predicted: 0.094 | Diff: 0.613
Z: 7.0 | positon: (-0.59,0.31,-0.25) | Expt.Chrg: -0.285 | Predicted: -0.067 | Diff: -0.218
Z: 1.0 | positon: (-2.73,-0.19,1.44) | Expt.Chrg: 0.095 | Predicted: 0.090 | Diff: 0.005
Z: 1.0 | positon: (-0.83,-2.47,-0.18) | Expt.Chrg: 0.041 | Predicted: 0.090 | Diff: -0.049
Z: 1.0 | positon: (1.86,-2.39,0.03) | Expt.Chrg: 0.066 | Predicted: 0.090 | Diff: -0.024
Z: 1.0 | positon: (1.81,3.10,1.52) | Expt.Chrg: -0.057 | Predicted: 0.091 | Diff: -0.148
******************************************************
********************For 143th molecule****************
Z: 8.0 | positon: (-2.64,0.41,-0.19) | Expt.Chrg: -0.368 | Predicted: -0.052 | Diff: -0.316
Z: 6.0 | positon: (-1.49,-0.15,0.39) | Expt.Chrg: 0.204 | Predicted: -0.068 | Diff: 0.272
Z: 6.0 | positon: (-0.47,-1.69,-0.03) | Expt.Chrg: -0.093 | Predicted: -0.068 | Diff: -0.025
Z: 6.0 | positon: (1.24,-1.86,-0.08) | Expt.Chrg: 0.088 | Predicted: -0.067 | Diff: 0.154
Z: 7.0 | positon: (1.33,-0.38,0.02) | Expt.Chrg: -0.375 | Predicted: -0.066 | Diff: -0.309
Z: 6.0 | positon: (0.89,0.82,-0.43) | Expt.Chrg: -0.189 | Predicted: -0.067 | Diff: -0.121
Z: 16.0 | positon: (1.50,2.32,-0.71) | Expt.Chrg: 0.443 | Predicted: 0.094 | Diff: 0.350
Z: 7.0 | positon: (-0.03,1.49,0.22) | Expt.Chrg: -0.388 | Predicted: -0.066 | Diff: -0.322
Z: 1.0 | positon: (-2.78,-0.76,1.44) | Expt.Chrg: 0.163 | Predicted: 0.090 | Diff: 0.073
Z: 1.0 | positon: (-1.12,-2.92,0.32) | Expt.Chrg: 0.158 | Predicted: 0.090 | Diff: 0.068
Z: 1.0 | positon: (1.97,-2.24,0.07) | Expt.Chrg: 0.080 | Predicted: 0.090 | Diff: -0.010
Z: 1.0 | positon: (1.33,2.58,1.37) | Expt.Chrg: 0.277 | Predicted: 0.090 | Diff: 0.187
******************************************************
********************For 144th molecule****************
Z: 7.0 | positon: (2.71,0.78,-1.86) | Expt.Chrg: -0.462 | Predicted: -0.094 | Diff: -0.368
Z: 6.0 | positon: (2.31,-0.02,-0.44) | Expt.Chrg: -0.180 | Predicted: -0.070 | Diff: -0.110
Z: 6.0 | positon: (0.12,-0.01,-0.53) | Expt.Chrg: 0.149 | Predicted: -0.069 | Diff: 0.218
Z: 8.0 | positon: (0.51,1.42,-0.79) | Expt.Chrg: -0.333 | Predicted: -0.104 | Diff: -0.229
Z: 6.0 | positon: (-0.30,-0.78,0.63) | Expt.Chrg: -0.327 | Predicted: -0.070 | Diff: -0.257
Z: 6.0 | positon: (-1.40,-0.29,1.26) | Expt.Chrg: 0.177 | Predicted: -0.070 | Diff: 0.247
Z: 8.0 | positon: (-2.44,-1.06,1.53) | Expt.Chrg: -0.161 | Predicted: -0.104 | Diff: -0.057
Z: 8.0 | positon: (-2.03,0.00,0.09) | Expt.Chrg: -0.345 | Predicted: -0.105 | Diff: -0.240
Z: 1.0 | positon: (4.12,1.58,-1.63) | Expt.Chrg: 0.210 | Predicted: 0.076 | Diff: 0.134
Z: 1.0 | positon: (2.64,-0.46,-2.45) | Expt.Chrg: 0.212 | Predicted: 0.076 | Diff: 0.136
Z: 1.0 | positon: (3.05,-0.91,-0.71) | Expt.Chrg: 0.106 | Predicted: 0.076 | Diff: 0.029
Z: 1.0 | positon: (2.27,0.49,0.56) | Expt.Chrg: 0.114 | Predicted: 0.076 | Diff: 0.038
Z: 1.0 | positon: (0.24,-0.30,-1.42) | Expt.Chrg: 0.144 | Predicted: 0.076 | Diff: 0.067
Z: 1.0 | positon: (-0.05,2.25,0.76) | Expt.Chrg: 0.244 | Predicted: 0.076 | Diff: 0.167
Z: 1.0 | positon: (-0.38,-0.96,0.38) | Expt.Chrg: -0.036 | Predicted: 0.077 | Diff: -0.113
Z: 1.0 | positon: (0.14,0.34,1.37) | Expt.Chrg: 0.232 | Predicted: 0.076 | Diff: 0.156
Z: 1.0 | positon: (-1.56,-1.07,2.66) | Expt.Chrg: 0.257 | Predicted: 0.076 | Diff: 0.181
******************************************************
********************For 145th molecule****************
Z: 7.0 | positon: (2.48,0.41,-1.38) | Expt.Chrg: -0.094 | Predicted: -0.094 | Diff: 0.000
Z: 6.0 | positon: (2.84,0.60,-0.43) | Expt.Chrg: -0.052 | Predicted: -0.070 | Diff: 0.019
Z: 6.0 | positon: (0.42,-0.41,-0.99) | Expt.Chrg: -0.039 | Predicted: -0.068 | Diff: 0.029
Z: 8.0 | positon: (-0.25,1.38,-0.61) | Expt.Chrg: -0.543 | Predicted: -0.104 | Diff: -0.438
Z: 6.0 | positon: (-0.50,-0.62,0.89) | Expt.Chrg: -0.232 | Predicted: -0.070 | Diff: -0.162
Z: 6.0 | positon: (-1.22,-0.69,1.07) | Expt.Chrg: -0.425 | Predicted: -0.071 | Diff: -0.354
Z: 8.0 | positon: (-1.61,-1.15,1.34) | Expt.Chrg: 0.440 | Predicted: -0.105 | Diff: 0.545
Z: 8.0 | positon: (-2.26,0.09,-0.02) | Expt.Chrg: -0.070 | Predicted: -0.105 | Diff: 0.034
Z: 1.0 | positon: (3.74,1.29,-1.76) | Expt.Chrg: 0.037 | Predicted: 0.076 | Diff: -0.039
Z: 1.0 | positon: (3.01,-0.10,-1.95) | Expt.Chrg: 0.269 | Predicted: 0.076 | Diff: 0.193
Z: 1.0 | positon: (2.27,-0.36,0.04) | Expt.Chrg: 0.141 | Predicted: 0.076 | Diff: 0.064
Z: 1.0 | positon: (2.30,0.76,0.90) | Expt.Chrg: 0.309 | Predicted: 0.076 | Diff: 0.233
Z: 1.0 | positon: (-0.02,-0.48,-1.69) | Expt.Chrg: 0.038 | Predicted: 0.076 | Diff: -0.039
Z: 1.0 | positon: (-0.08,1.16,0.40) | Expt.Chrg: 0.268 | Predicted: 0.076 | Diff: 0.191
Z: 1.0 | positon: (0.52,-1.62,0.12) | Expt.Chrg: 0.266 | Predicted: 0.076 | Diff: 0.190
Z: 1.0 | positon: (0.74,0.44,1.56) | Expt.Chrg: -0.006 | Predicted: 0.076 | Diff: -0.082
Z: 1.0 | positon: (-1.37,-0.76,3.11) | Expt.Chrg: -0.308 | Predicted: 0.076 | Diff: -0.384
******************************************************
********************For 146th molecule****************
Z: 7.0 | positon: (2.36,0.24,-1.85) | Expt.Chrg: -0.339 | Predicted: -0.094 | Diff: -0.245
Z: 6.0 | positon: (1.93,0.01,-0.08) | Expt.Chrg: -0.082 | Predicted: -0.069 | Diff: -0.013
Z: 6.0 | positon: (0.44,-0.16,-0.49) | Expt.Chrg: 0.027 | Predicted: -0.069 | Diff: 0.096
Z: 8.0 | positon: (0.66,1.79,-1.01) | Expt.Chrg: -0.470 | Predicted: -0.104 | Diff: -0.366
Z: 6.0 | positon: (-0.23,-0.57,0.56) | Expt.Chrg: -0.412 | Predicted: -0.070 | Diff: -0.342
Z: 6.0 | positon: (-1.37,-0.45,0.31) | Expt.Chrg: 0.301 | Predicted: -0.070 | Diff: 0.371
Z: 8.0 | positon: (-1.51,-1.75,1.23) | Expt.Chrg: -0.546 | Predicted: -0.105 | Diff: -0.441
Z: 8.0 | positon: (-2.13,0.30,-0.08) | Expt.Chrg: -0.149 | Predicted: -0.105 | Diff: -0.044
Z: 1.0 | positon: (3.43,2.40,-1.26) | Expt.Chrg: -0.068 | Predicted: 0.076 | Diff: -0.144
Z: 1.0 | positon: (3.50,-0.10,-2.26) | Expt.Chrg: 0.235 | Predicted: 0.076 | Diff: 0.159
Z: 1.0 | positon: (2.02,-0.73,-0.41) | Expt.Chrg: 0.101 | Predicted: 0.076 | Diff: 0.025
Z: 1.0 | positon: (2.28,0.85,0.18) | Expt.Chrg: 0.174 | Predicted: 0.076 | Diff: 0.098
Z: 1.0 | positon: (0.09,0.39,-1.34) | Expt.Chrg: 0.269 | Predicted: 0.076 | Diff: 0.192
Z: 1.0 | positon: (0.02,1.77,0.64) | Expt.Chrg: 0.076 | Predicted: 0.076 | Diff: -0.001
Z: 1.0 | positon: (-0.07,-1.66,1.12) | Expt.Chrg: 0.342 | Predicted: 0.076 | Diff: 0.266
Z: 1.0 | positon: (-0.06,0.05,1.82) | Expt.Chrg: 0.263 | Predicted: 0.076 | Diff: 0.186
Z: 1.0 | positon: (-1.68,-1.60,2.92) | Expt.Chrg: 0.279 | Predicted: 0.076 | Diff: 0.202
******************************************************
********************For 147th molecule****************
Z: 7.0 | positon: (2.12,-2.91,-0.35) | Expt.Chrg: -0.401 | Predicted: -0.076 | Diff: -0.325
Z: 7.0 | positon: (0.82,-2.17,0.24) | Expt.Chrg: -0.400 | Predicted: -0.075 | Diff: -0.325
Z: 6.0 | positon: (0.67,-0.69,-0.41) | Expt.Chrg: 0.191 | Predicted: -0.034 | Diff: 0.225
Z: 7.0 | positon: (2.35,-0.26,0.18) | Expt.Chrg: 0.142 | Predicted: -0.075 | Diff: 0.216
Z: 7.0 | positon: (1.81,0.82,-0.06) | Expt.Chrg: -0.158 | Predicted: -0.075 | Diff: -0.084
Z: 6.0 | positon: (1.25,2.50,0.21) | Expt.Chrg: 0.066 | Predicted: -0.035 | Diff: 0.101
Z: 6.0 | positon: (-0.44,1.18,0.05) | Expt.Chrg: 0.088 | Predicted: -0.032 | Diff: 0.120
Z: 6.0 | positon: (-1.95,2.18,0.17) | Expt.Chrg: -0.163 | Predicted: -0.036 | Diff: -0.127
Z: 6.0 | positon: (-2.88,1.45,0.02) | Expt.Chrg: -0.125 | Predicted: -0.036 | Diff: -0.089
Z: 6.0 | positon: (-2.72,-0.09,0.51) | Expt.Chrg: -0.136 | Predicted: -0.035 | Diff: -0.101
Z: 6.0 | positon: (-1.66,-1.02,0.00) | Expt.Chrg: -0.016 | Predicted: -0.034 | Diff: 0.019
Z: 6.0 | positon: (-0.33,-0.41,0.00) | Expt.Chrg: -0.272 | Predicted: -0.033 | Diff: -0.239
Z: 1.0 | positon: (2.07,-2.89,0.57) | Expt.Chrg: 0.208 | Predicted: 0.072 | Diff: 0.136
Z: 1.0 | positon: (2.00,-4.13,-0.89) | Expt.Chrg: 0.226 | Predicted: 0.072 | Diff: 0.154
Z: 1.0 | positon: (0.76,-2.79,0.23) | Expt.Chrg: 0.062 | Predicted: 0.072 | Diff: -0.010
Z: 1.0 | positon: (0.80,2.86,0.86) | Expt.Chrg: 0.024 | Predicted: 0.072 | Diff: -0.048
Z: 1.0 | positon: (-1.58,3.49,0.29) | Expt.Chrg: 0.186 | Predicted: 0.072 | Diff: 0.114
Z: 1.0 | positon: (-4.19,2.14,-0.28) | Expt.Chrg: 0.140 | Predicted: 0.072 | Diff: 0.068
